"region","species","year","spawners","smoothedSpawners","runsize","smoothedRunsize"
"Nass","Chum",1964,83590.0280293609,63565.4637980654,NA,NA
"Nass","Chum",1965,20285.3900816368,46410.3116086723,NA,NA
"Nass","Chum",1966,24548.8853875107,39516.2596312008,NA,NA
"Nass","Chum",1967,20414.3362696142,30361.7208617034,NA,NA
"Nass","Chum",1968,43426.1776340539,25776.6027505825,NA,NA
"Nass","Chum",1969,20672.7455894827,25898.7841875165,NA,NA
"Nass","Chum",1970,26745.3646063933,26459.617345197,NA,NA
"Nass","Chum",1971,22998.4294682995,27259.9014890119,NA,NA
"Nass","Chum",1972,58788.1202700915,29404.1593665028,NA,NA
"Nass","Chum",1973,57670.639493125,38001.2503171775,NA,NA
"Nass","Chum",1974,131142.729833281,56548.5896520078,NA,NA
"Nass","Chum",1975,30455.2815300772,60661.4624226501,NA,NA
"Nass","Chum",1976,28216.4773579066,50491.2591261377,NA,NA
"Nass","Chum",1977,55176.7689101194,49936.3248309958,NA,NA
"Nass","Chum",1978,48096.2682237045,38860.4997163986,NA,NA
"Nass","Chum",1979,35676.4253024414,40428.5396646167,NA,NA
"Nass","Chum",1980,30689.398109627,41286.6309684416,NA,NA
"Nass","Chum",1981,12275.7592438508,28355.188485618,NA,NA
"Nass","Chum",1982,11543.1043736891,19846.5681791177,NA,NA
"Nass","Chum",1983,36155.9471479044,19912.9233763637,NA,NA
"Nass","Chum",1984,55240.9165973287,23064.9826980175,NA,NA
"Nass","Chum",1985,31905.465509721,29285.8112877644,NA,NA
"Nass","Chum",1986,11895.8103406629,29507.0035519813,NA,NA
"Nass","Chum",1987,17301.1918479375,24541.393071324,NA,NA
"Nass","Chum",1988,38797.6563671216,22466.4976078291,NA,NA
"Nass","Chum",1989,27158.8195181829,21579.7709451771,NA,NA
"Nass","Chum",1990,17699.4267063232,23833.5147421752,NA,NA
"Nass","Chum",1991,30245.4569158293,27405.2707998311,NA,NA
"Nass","Chum",1992,17827.6834215865,22563.5009729471,NA,NA
"Nass","Chum",1993,34372.7996905408,23932.1922108101,NA,NA
"Nass","Chum",1994,37066.1907110683,28789.6999910343,NA,NA
"Nass","Chum",1995,31073.0155859974,28984.6427318208,NA,NA
"Nass","Chum",1996,14730.911092621,27634.5017152889,NA,NA
"Nass","Chum",1997,13194.2556163639,21751.7491127532,NA,NA
"Nass","Chum",1998,107132.834259361,28361.573766027,NA,NA
"Nass","Chum",1999,38271.8038345424,29878.1842847689,NA,NA
"Nass","Chum",2000,23954.658780433,33739.9370817096,NA,NA
"Nass","Chum",2001,34939.8797478104,43040.602810474,NA,NA
"Nass","Chum",2002,20094.3597984473,28324.7629590664,NA,NA
"Nass","Chum",2003,47886.5074847595,29957.1046339241,NA,NA
"Nass","Chum",2004,49200.5597037888,35862.8522228914,NA,NA
"Nass","Chum",2005,37609.8159708759,36529.1675252565,NA,NA
"Nass","Chum",2006,36625.4014708603,42444.0488385802,NA,NA
"Nass","Chum",2007,21405.0680493496,34705.0517170472,NA,NA
"Nass","Chum",2008,17992.804254544,26988.2632165659,NA,NA
"Nass","Chum",2009,24894.9101676681,24343.1788964289,NA,NA
"Nass","Chum",2010,12258.0240549348,18515.5607126758,NA,NA
"Nass","Chum",2011,11629.5803891559,15896.3995167929,NA,NA
"Nass","Chum",2012,22755.0162245292,16857.506278238,NA,NA
"Nass","Chum",2013,18319.234938397,15613.2221117458,NA,NA
"Nass","Chum",2014,22585.7620654671,18190.5599249313,NA,NA
"Nass","Chum",2015,61121.0664180534,27542.4589748692,NA,NA
"Nass","Chum",2016,23527.1743395901,27773.1963764454,NA,NA
"Nass","Chum",2017,17170.0138900875,27326.9836805202,NA,NA
"Nass","Chum",2018,27048.177906989,28586.9291898358,NA,NA
"Nass","Chum",2019,61039.7059395384,28577.4111631432,NA,NA
"Nass","Chum",2020,1435.0645454217,14201.9836996026,NA,NA
"Nass","Chum",2021,22075.3302654393,15122.8323136587,NA,NA
"Nass","Chum",2022,51911.7249561628,17799.7941089919,NA,NA
"Nass","Coho",1950,18842.2216799706,18842.2316799706,NA,NA
"Nass","Coho",1951,11404.5025957717,14659.0063962969,NA,NA
"Nass","Coho",1952,4710.55541999265,10040.6239720364,NA,NA
"Nass","Coho",1953,11404.5025957717,10365.4869541738,NA,NA
"Nass","Coho",1954,9421.1108399853,8716.30197860831,NA,NA
"Nass","Coho",1955,38676.1392378344,11828.3425329232,NA,NA
"Nass","Coho",1956,22313.1572525968,17450.020355941,NA,NA
"Nass","Coho",1957,22313.1572525968,20637.9739914726,NA,NA
"Nass","Coho",1958,22313.1572525968,25602.4615407522,NA,NA
"Nass","Coho",1959,7254.65848794752,16849.0457092638,NA,NA
"Nass","Coho",1960,NA,15343.1078466221,NA,NA
"Nass","Coho",1961,34432.3956162194,17730.271503924,NA,NA
"Nass","Coho",1962,19675.6546378397,17002.1867830923,NA,NA
"Nass","Coho",1963,36891.8524459493,29237.6493096604,NA,NA
"Nass","Coho",1964,19675.6546378397,26481.2933567448,NA,NA
"Nass","Coho",1965,36273.2924397376,26828.3599918093,NA,NA
"Nass","Coho",1966,13307.2974811447,24329.5636691114,NA,NA
"Nass","Coho",1967,NA,21177.2176515177,NA,NA
"Nass","Coho",1968,20554.8657158513,21488.0685775307,NA,NA
"Nass","Coho",1969,42810.7387115365,22708.3697360358,NA,NA
"Nass","Coho",1970,23266.7058214872,27356.9444106377,NA,NA
"Nass","Coho",1971,24668.3652658914,26658.5072652829,NA,NA
"Nass","Coho",1972,9903.68191768608,22210.4007252989,NA,NA
"Nass","Coho",1973,14096.1823928899,16824.5572045479,NA,NA
"Nass","Coho",1974,13477.4480268794,14677.8305202397,NA,NA
"Nass","Coho",1975,16114.3400321384,13195.623947002,NA,NA
"Nass","Coho",1976,18983.2473368816,15526.4916354752,NA,NA
"Nass","Coho",1977,17547.5395551006,16400.3077801701,NA,NA
"Nass","Coho",1978,14007.0566113572,16559.1027095968,NA,NA
"Nass","Coho",1979,14236.6804902319,16054.0962541664,NA,NA
"Nass","Coho",1980,16532.919278979,15508.8869675525,NA,NA
"Nass","Coho",1981,20206.9013409743,16065.7681543048,NA,NA
"Nass","Coho",1982,26100.5808987585,18770.562256877,NA,NA
"Nass","Coho",1983,25105.5440903015,21630.5455784412,NA,NA
"Nass","Coho",1984,47685.2255129811,28188.7621123605,NA,NA
"Nass","Coho",1985,38788.0656195158,33179.9386745451,NA,NA
"Nass","Coho",1986,39067.3724381397,36700.0429570851,NA,NA
"Nass","Coho",1987,29974.1047154693,38362.8365235702,NA,NA
"Nass","Coho",1988,12406.7997891567,27398.6875119857,NA,NA
"Nass","Coho",1989,28963.7416351726,25469.4111625178,NA,NA
"Nass","Coho",1990,60790.1786645191,28446.1632950488,NA,NA
"Nass","Coho",1991,27050.7875364774,27725.6748621333,NA,NA
"Nass","Coho",1992,40306.7511499704,37223.0169799066,NA,NA
"Nass","Coho",1993,15795.342821972,31987.4926823264,NA,NA
"Nass","Coho",1994,42138.8762022417,29187.2104686946,NA,NA
"Nass","Coho",1995,29610.3740065625,29854.4160785711,NA,NA
"Nass","Coho",1996,32691.9814014674,28331.8184252427,NA,NA
"Nass","Coho",1997,10544.8226813634,25609.5554812817,NA,NA
"Nass","Coho",1998,28482.1352335645,23220.654215411,NA,NA
"Nass","Coho",1999,34241.2047912557,24079.6811760087,NA,NA
"Nass","Coho",2000,26077.4159349122,22756.5576983525,NA,NA
"Nass","Coho",2001,60881.1147363042,35275.0235259956,NA,NA
"Nass","Coho",2002,66515.238193246,43606.8224824667,NA,NA
"Nass","Coho",2003,44599.6352210721,46585.4185636325,NA,NA
"Nass","Coho",2004,43865.0168325237,53053.4244469066,NA,NA
"Nass","Coho",2005,52746.1358033797,51184.7324563784,NA,NA
"Nass","Coho",2006,41307.8049837009,45437.8935088925,NA,NA
"Nass","Coho",2007,33766.1743927952,42384.3800623257,NA,NA
"Nass","Coho",2008,34814.8218292448,40005.2796749948,NA,NA
"Nass","Coho",2009,79609.4280538697,44341.5395375932,NA,NA
"Nass","Coho",2010,40179.4583869908,44035.5838169704,NA,NA
"Nass","Coho",2011,13456.429860477,34987.7331308073,NA,NA
"Nass","Coho",2012,37369.2271819406,35612.5677150941,NA,NA
"Nass","Coho",2013,78817.6906135128,35523.6914029954,NA,NA
"Nass","Coho",2014,66192.9101502826,40245.740933271,NA,NA
"Nass","Coho",2015,15578.3252692577,41746.2668748889,NA,NA
"Nass","Coho",2016,40093.855315139,42487.2447747908,NA,NA
"Nass","Coho",2017,67961.2254440825,40941.8954403364,NA,NA
"Nass","Coho",2018,12071.47193991,26755.0154986141,NA,NA
"Nass","Coho",2019,33346.2126422977,32362.0933796308,NA,NA
"Nass","Coho",2020,NA,30131.6443836362,NA,NA
"Nass","Coho",2021,29915.4322960645,22921.0348192616,NA,NA
"Nass","Coho",2022,92345.4200584529,45163.3166154417,NA,NA
"Nass","Pink",1950,56326.1738566915,56326.1838566915,NA,NA
"Nass","Pink",1951,103437.497476791,76329.8111082139,NA,NA
"Nass","Pink",1952,65202.316128659,82124.0896231876,NA,NA
"Nass","Pink",1953,21142.3113663519,37128.5406775677,NA,NA
"Nass","Pink",1954,41477.3003362971,29612.9469074238,NA,NA
"Nass","Pink",1955,52278.2616441828,46565.6750926153,NA,NA
"Nass","Pink",1956,79636.4166456904,64523.2883922963,NA,NA
"Nass","Pink",1957,36201.0735533049,53692.8760161651,NA,NA
"Nass","Pink",1958,125245.188143187,67335.0717132739,NA,NA
"Nass","Pink",1959,112090.930880452,118485.662004431,NA,NA
"Nass","Pink",1960,92321.6563006688,101727.196163529,NA,NA
"Nass","Pink",1961,222605.577245633,143357.311436689,NA,NA
"Nass","Pink",1962,268988.649331912,244700.589441455,NA,NA
"Nass","Pink",1963,203296.105607629,233846.850705075,NA,NA
"Nass","Pink",1964,291899.354480056,243602.148896784,NA,NA
"Nass","Pink",1965,243104.253019826,266386.898848047,NA,NA
"Nass","Pink",1966,430147.027906078,323373.744512937,NA,NA
"Nass","Pink",1967,66077.804943155,168591.74466475,NA,NA
"Nass","Pink",1968,210398.002780147,117909.460828612,NA,NA
"Nass","Pink",1969,57672.6047057673,110155.360858782,NA,NA
"Nass","Pink",1970,334326.586235878,138857.801259426,NA,NA
"Nass","Pink",1971,153879.819730635,226817.370814494,NA,NA
"Nass","Pink",1972,383250.255107385,242846.629663549,NA,NA
"Nass","Pink",1973,77457.1529568489,172294.742339046,NA,NA
"Nass","Pink",1974,126627.447490246,99036.3751842395,NA,NA
"Nass","Pink",1975,118088.578217312,122283.513543612,NA,NA
"Nass","Pink",1976,305375.857507771,189898.407232998,NA,NA
"Nass","Pink",1977,139723.767905524,206562.992545525,NA,NA
"Nass","Pink",1978,548131.68412853,276743.619788051,NA,NA
"Nass","Pink",1979,25571.0871789796,118390.577401411,NA,NA
"Nass","Pink",1980,166568.649549693,65263.6451657243,NA,NA
"Nass","Pink",1981,106358.561350427,133101.482566728,NA,NA
"Nass","Pink",1982,744823.147643285,281457.504706579,NA,NA
"Nass","Pink",1983,236509.896054048,419711.871455994,NA,NA
"Nass","Pink",1984,872035.871171923,454142.185148804,NA,NA
"Nass","Pink",1985,425420.31617269,609082.743970348,NA,NA
"Nass","Pink",1986,463615.295531302,444107.390726362,NA,NA
"Nass","Pink",1987,308048.231686868,377909.883025091,NA,NA
"Nass","Pink",1988,214761.346522373,257209.755372932,NA,NA
"Nass","Pink",1989,488695.581057978,323964.393201033,NA,NA
"Nass","Pink",1990,144861.492178595,266069.873207612,NA,NA
"Nass","Pink",1991,357682.600418459,227627.854728676,NA,NA
"Nass","Pink",1992,297086.197298628,325979.401413483,NA,NA
"Nass","Pink",1993,271866.237554145,284196.608667963,NA,NA
"Nass","Pink",1994,260907.98714948,266330.768297425,NA,NA
"Nass","Pink",1995,248295.343220747,254523.561405124,NA,NA
"Nass","Pink",1996,406052.68867518,317523.224731344,NA,NA
"Nass","Pink",1997,91134.7574082607,192368.184087856,NA,NA
"Nass","Pink",1998,154762.512499721,118761.300479271,NA,NA
"Nass","Pink",1999,289805.977519948,211780.796259032,NA,NA
"Nass","Pink",2000,492192.069772764,377677.391073444,NA,NA
"Nass","Pink",2001,700321.150785864,587105.210874567,NA,NA
"Nass","Pink",2002,781411.471887451,739756.03819558,NA,NA
"Nass","Pink",2003,605427.783699533,687814.09512353,NA,NA
"Nass","Pink",2004,994588.661549745,775984.294335209,NA,NA
"Nass","Pink",2005,657232.302809658,808502.203396455,NA,NA
"Nass","Pink",2006,293551.279127734,439239.561835768,NA,NA
"Nass","Pink",2007,412303.325369371,347896.788731002,NA,NA
"Nass","Pink",2008,112151.803943687,215036.199177504,NA,NA
"Nass","Pink",2009,358903.055418237,200628.088304218,NA,NA
"Nass","Pink",2010,482005.544937651,415924.597993123,NA,NA
"Nass","Pink",2011,75777.26497337,191115.325066312,NA,NA
"Nass","Pink",2012,487973.89448908,192294.91085387,NA,NA
"Nass","Pink",2013,628066.354306161,553606.354794395,NA,NA
"Nass","Pink",2014,756059.075025176,689097.439214806,NA,NA
"Nass","Pink",2015,305744.137496172,480791.680884516,NA,NA
"Nass","Pink",2016,711958.527722073,466558.845343711,NA,NA
"Nass","Pink",2017,506690.797920813,600618.719891844,NA,NA
"Nass","Pink",2018,167729.923386696,291525.668612918,NA,NA
"Nass","Pink",2019,62638.7920556166,102500.741930051,NA,NA
"Nass","Pink",2020,327869.471558032,143308.588561158,NA,NA
"Nass","Pink",2021,311900.890597097,319785.532155934,NA,NA
"Nass","Pink",2022,846054.965298477,513697.682251195,NA,NA
"Skeena","Chinook",1975,20319,20319.01,NA,NA
"Skeena","Chinook",1976,13078,16301.2949169721,NA,NA
"Skeena","Chinook",1977,29018,19756.2241561709,NA,NA
"Skeena","Chinook",1978,22661,20445.5018175043,NA,NA
"Skeena","Chinook",1979,17507,19820.7742664601,NA,NA
"Skeena","Chinook",1980,20770,19975.9126608464,NA,NA
"Skeena","Chinook",1981,24928,20668.2707244113,NA,NA
"Skeena","Chinook",1982,17458,21687.6745253148,NA,NA
"Skeena","Chinook",1983,24238,21046.7257845659,NA,NA
"Skeena","Chinook",1984,37598,22899.8238755782,NA,NA
"Skeena","Chinook",1985,53599,27594.5261119349,NA,NA
"Skeena","Chinook",1986,59968,32928.3595689365,NA,NA
"Skeena","Chinook",1987,59120,38025.7606517537,NA,NA
"Skeena","Chinook",1988,68705,47779.7113574985,NA,NA
"Skeena","Chinook",1989,57202,55131.0050725383,NA,NA
"Skeena","Chinook",1990,55976,58911.7725281043,NA,NA
"Skeena","Chinook",1991,52753,58755.7673730901,NA,NA
"Skeena","Chinook",1992,63392,59302.0422918178,NA,NA
"Skeena","Chinook",1993,66977,60548.2403703314,NA,NA
"Skeena","Chinook",1994,48782,57189.1190929203,NA,NA
"Skeena","Chinook",1995,34390,52539.21453206,NA,NA
"Skeena","Chinook",1996,73684,55002.0396483766,NA,NA
"Skeena","Chinook",1997,42539,53064.2646659612,NA,NA
"Skeena","Chinook",1998,46744,50437.1716029239,NA,NA
"Skeena","Chinook",1999,43775,46985.891781059,NA,NA
"Skeena","Chinook",2000,51720,47446.1115545762,NA,NA
"Skeena","Chinook",2001,81504,54784.588599854,NA,NA
"Skeena","Chinook",2002,44771,50419.1683542985,NA,NA
"Skeena","Chinook",2003,56758,52901.6203948206,NA,NA
"Skeena","Chinook",2004,44243,52419.0031940992,NA,NA
"Skeena","Chinook",2005,29496,49080.7956427037,NA,NA
"Skeena","Chinook",2006,33094,45561.015282615,NA,NA
"Skeena","Chinook",2007,33352,39257.0112690671,NA,NA
"Skeena","Chinook",2008,32963,37304.013621631,NA,NA
"Skeena","Chinook",2009,38297,34936.4290419058,NA,NA
"Skeena","Chinook",2010,43331,34815.3583825232,NA,NA
"Skeena","Chinook",2011,37073,36167.6229216486,NA,NA
"Skeena","Chinook",2012,34024,36335.0685119319,NA,NA
"Skeena","Chinook",2013,26699,35012.3698699725,NA,NA
"Skeena","Chinook",2014,28496,34172.8373694099,NA,NA
"Skeena","Chinook",2015,41658,34655.3254512392,NA,NA
"Skeena","Chinook",2016,34153,33307.4724415373,NA,NA
"Skeena","Chinook",2017,18480,29658.4922831995,NA,NA
"Skeena","Chinook",2018,35005,29799.3314626387,NA,NA
"Skeena","Chinook",2019,24536,29382.6740863452,NA,NA
"Skeena","Chinook",2020,13386,25906.1275641991,NA,NA
"Skeena","Chinook",2021,9724,20327.9529033435,NA,NA
"Skeena","Sockeye",1960,302858.1635,302858.1735,668447.1635,668447.1735
"Skeena","Sockeye",1961,1059602.045,566488.431491894,2192797.045,1210689.47029115
"Skeena","Sockeye",1962,627278.6626,586067.363701809,1441202.663,1283108.93674175
"Skeena","Sockeye",1963,695943.1228,611792.419640031,1065094.123,1224742.09624531
"Skeena","Sockeye",1964,957211.5384,669090.493135727,2109198.538,1365397.83252953
"Skeena","Sockeye",1965,717593.3272,795083.386704729,1338870.327,1568893.61236732
"Skeena","Sockeye",1966,463390.0078,673865.861688379,1300147.008,1413163.13590239
"Skeena","Sockeye",1967,703027.1275,689407.127256062,2395911.127,1564377.02554058
"Skeena","Sockeye",1968,650066.7123,680068.415126046,1734830.712,1724706.70475661
"Skeena","Sockeye",1969,720751.0426,642551.698953904,1482340.043,1607242.20310608
"Skeena","Sockeye",1970,754839.687,649087.645530053,1564917.687,1658180.95991546
"Skeena","Sockeye",1971,914113.5615,743556.611424604,2083372.562,1822161.30431616
"Skeena","Sockeye",1972,775511.0997,758293.313390584,1825764.1,1725764.81983628
"Skeena","Sockeye",1973,912273.8781,811466.673623854,2542081.878,1862808.0151822
"Skeena","Sockeye",1974,805165.1505,829641.802211446,2636110.151,2090120.09285317
"Skeena","Sockeye",1975,914984.4637,862188.894983676,1611690.464,2102467.38625117
"Skeena","Sockeye",1976,648062.4139,804870.039739814,1567140.414,1986083.31020838
"Skeena","Sockeye",1977,1058657.734,856562.924844924,2599755.734,2131547.61291606
"Skeena","Sockeye",1978,471683.0427,750696.305087137,1230149.043,1843523.50007482
"Skeena","Sockeye",1979,1297161.457,825821.320835265,3055815.457,1898809.48306593
"Skeena","Sockeye",1980,602806.6463,759694.450798791,1537168.646,1880915.85918684
"Skeena","Sockeye",1981,1584095.347,908388.965683748,3845550.347,2250813.36968337
"Skeena","Sockeye",1982,1236161.949,936991.841289663,3764940,2423843.57615163
"Skeena","Sockeye",1983,973513.7301,1083114.0062583,1967131,2662439.19814275
"Skeena","Sockeye",1984,1116849.211,1051173.18388793,2427758,2542701.34522735
"Skeena","Sockeye",1985,2356326.944,1380656.92520826,5337574,3261518.38331692
"Skeena","Sockeye",1986,808998.853,1207032.86069845,1842764,2815283.10802468
"Skeena","Sockeye",1987,1429459.078,1242620.07270769,2400443,2572934.57080095
"Skeena","Sockeye",1988,1500151.911,1354868.03313975,4002697,2965736.95464526
"Skeena","Sockeye",1989,1210577.631,1376881.66467997,2632940,3014253.28182179
"Skeena","Sockeye",1990,1054313.154,1172312.59850886,2721973,2634436.43015457
"Skeena","Sockeye",1991,1385362.473,1305468.91299264,3759551,3038232.292196
"Skeena","Sockeye",1992,1390589.797,1298290.85140801,4199467,3397829.09039825
"Skeena","Sockeye",1993,1736916.66,1336905.60770291,4753798,3516730.85434047
"Skeena","Sockeye",1994,1094192.629,1310149.85477911,2719942,3539670.75684886
"Skeena","Sockeye",1995,1827198.586,1462460.67802724,5610014,4090523.52021763
"Skeena","Sockeye",1996,1874256.758,1553593.2687031,7486413,4694684.96404195
"Skeena","Sockeye",1997,952860.4254,1440467.22584371,3759453,4591901.37528175
"Skeena","Sockeye",1998,538462.6253,1139668.90561371,1002872,3363825.89052132
"Skeena","Sockeye",1999,677904.584,1035603.85144119,928244,2713026.3449235
"Skeena","Sockeye",2000,1396651.304,981418.194744035,4692242,2617805.05826421
"Skeena","Sockeye",2001,1471781.081,935097.576517399,4386714,2352395.88138219
"Skeena","Sockeye",2002,647056.5723,865445.102107515,1372525,1923045.37433706
"Skeena","Sockeye",2003,1361375.579,1041847.13489384,2129047,2235514.44091843
"Skeena","Sockeye",2004,971713.594,1119638.8072389,1634900,2503475.16738587
"Skeena","Sockeye",2005,741324.1063,986420.22854936,1103594,1874256.70900389
"Skeena","Sockeye",2006,1235408.646,952479.098082977,2875413,1722428.71241624
"Skeena","Sockeye",2007,1079262,1055096.98034668,2149866,1884167.3845228
"Skeena","Sockeye",2008,895716.4823,970355.568495077,2151303,1888090.24558627
"Skeena","Sockeye",2009,777177.1441,927955.715409734,1027623,1720644.98608547
"Skeena","Sockeye",2010,704132.0401,918451.965322746,956674,1672176.8301326
"Skeena","Sockeye",2011,961944.5615,873623.543535132,1931273,1544226.10205073
"Skeena","Sockeye",2012,1198324.157,892100.566193969,2260352,1559781.71897697
"Skeena","Sockeye",2013,399578.2393,759101.883164204,480045,1155526.47665855
"Skeena","Sockeye",2014,1589999.122,875942.182703802,3273806,1456879.81171987
"Skeena","Sockeye",2015,1290919,988836.338614089,2146293,1712413.85234752
"Skeena","Sockeye",2016,939938,984270.005549657,1697839,1668857.67232987
"Skeena","Sockeye",2017,921639.5076,933924.147612258,1054160,1432733.4202691
"Skeena","Sockeye",2018,1237681.892,1170881.77142841,1770491,1860063.38876723
"Skeena","Sockeye",2019,577500.1679,956189.767538908,822410,1411025.40757077
"Skeena","Sockeye",2020,1321245.228,960640.693243653,1688248,1344882.30965809
"Skeena","Sockeye",2021,1120938.611,995078.8686107,1726961,1349464.56759312
"Skeena","Sockeye",2022,2490576,1213962.42978877,4338148,1790775.1186062
"Skeena","Steelhead",1956,20160,20160.01,NA,NA
"Skeena","Steelhead",1957,7745,12495.578379975,NA,NA
"Skeena","Steelhead",1958,20994,14854.8877781022,NA,NA
"Skeena","Steelhead",1959,11019,13785.9810041913,NA,NA
"Skeena","Steelhead",1960,17692,14491.2408892027,NA,NA
"Skeena","Steelhead",1961,13500,13374.3980703322,NA,NA
"Skeena","Steelhead",1962,24940,16898.5395818549,NA,NA
"Skeena","Steelhead",1963,20200,16768.7391981055,NA,NA
"Skeena","Steelhead",1964,15851,18033.6353107281,NA,NA
"Skeena","Steelhead",1965,20374,18549.9673938339,NA,NA
"Skeena","Steelhead",1966,36601,22645.1366900018,NA,NA
"Skeena","Steelhead",1967,26585,22936.2803025428,NA,NA
"Skeena","Steelhead",1968,18022,22418.8492060621,NA,NA
"Skeena","Steelhead",1969,23453,24246.0862416465,NA,NA
"Skeena","Steelhead",1970,27597,25763.1373451123,NA,NA
"Skeena","Steelhead",1971,18881,22568.6290995962,NA,NA
"Skeena","Steelhead",1972,15868,20355.5249426818,NA,NA
"Skeena","Steelhead",1973,15475,19744.5776880567,NA,NA
"Skeena","Steelhead",1974,12546,17422.451221542,NA,NA
"Skeena","Steelhead",1975,12675,14911.6778688803,NA,NA
"Skeena","Steelhead",1976,25444,15828.4569831736,NA,NA
"Skeena","Steelhead",1977,16617,15975.1396539879,NA,NA
"Skeena","Steelhead",1978,20157,16842.3891631379,NA,NA
"Skeena","Steelhead",1979,11509,16554.2750074203,NA,NA
"Skeena","Steelhead",1980,22092,18499.8219983017,NA,NA
"Skeena","Steelhead",1981,22566,18060.9833999239,NA,NA
"Skeena","Steelhead",1982,32946,20710.5380782596,NA,NA
"Skeena","Steelhead",1983,10506,18179.9934373728,NA,NA
"Skeena","Steelhead",1984,47716,24161.225173222,NA,NA
"Skeena","Steelhead",1985,31767,25981.6767096198,NA,NA
"Skeena","Steelhead",1986,36872,28662.5999292752,NA,NA
"Skeena","Steelhead",1987,20835,26152.5330335234,NA,NA
"Skeena","Steelhead",1988,38344,33881.7398239978,NA,NA
"Skeena","Steelhead",1989,18991,28180.0975084347,NA,NA
"Skeena","Steelhead",1990,23267,26478.6195038786,NA,NA
"Skeena","Steelhead",1991,9723,20282.2495901761,NA,NA
"Skeena","Steelhead",1992,11328,17955.1114363837,NA,NA
"Skeena","Steelhead",1993,13999,14678.0398948166,NA,NA
"Skeena","Steelhead",1994,21866,15097.7545207723,NA,NA
"Skeena","Steelhead",1995,19554,14581.8091922038,NA,NA
"Skeena","Steelhead",1996,23409,17383.1258348491,NA,NA
"Skeena","Steelhead",1997,12714,17789.0869954728,NA,NA
"Skeena","Steelhead",1998,59022,23721.2184679555,NA,NA
"Skeena","Steelhead",1999,39363,26680.9165767932,NA,NA
"Skeena","Steelhead",2000,48741,32028.196416741,NA,NA
"Skeena","Steelhead",2001,26373,32801.0550946799,NA,NA
"Skeena","Steelhead",2002,50297,43185.6775369957,NA,NA
