"region","species","year","spawners","smoothedSpawners","runsize","smoothedRunsize","spawners_short_trend","spawners_short_trend_lwr","spawners_short_trend_upr","spawners_long_trend","spawners_long_trend_lwr","spawners_long_trend_upr","runsize_short_trend","runsize_short_trend_lwr","runsize_short_trend_upr","runsize_long_trend","runsize_long_trend_lwr","runsize_long_trend_upr"
"Fraser","Sockeye",1958,2861090,1123040.6922525,17653721,5053343.47864758,NA,NA,NA,1068266.06519105,956791.309410223,1192728.6282964,NA,NA,NA,4668966.3006996,4224571.19175188,5160108.64241788
"Fraser","Sockeye",1959,949405,1408910.14456415,4617322,5789754.14954204,NA,NA,NA,1078707.6553048,966106.085947155,1204433.1596073,NA,NA,NA,4668128.48913515,4223665.43679345,5159363.09757027
"Fraser","Sockeye",1960,628067,1297559.77640557,3412082,6062372.38807388,NA,NA,NA,1089251.30501554,975436.460174885,1216346.17314319,NA,NA,NA,4667290.82790979,4222464.89046283,5158978.04656537
"Fraser","Sockeye",1961,1250087,1208460.10100401,4615081,5985580.87132693,NA,NA,NA,1099898.01188796,984781.37705025,1228471.27773553,NA,NA,NA,4666453.31699657,4220970.72846008,5158952.27912482
"Fraser","Sockeye",1962,1624004,1048929.28403211,3449790,3979654.8070649,NA,NA,NA,1110648.78323723,994139.931929747,1240811.96226761,NA,NA,NA,4665615.9563685,4219184.7917488,5159283.92017592
"Fraser","Sockeye",1963,1601559,1195416.00648854,3936455,3824055.48945059,NA,NA,NA,1121504.6362244,1003511.37413073,1253371.59248676,NA,NA,NA,4664778.74599862,4217109.56857683,5159970.44783069
"Fraser","Sockeye",1964,426597,1085230.57996878,1674032,3200444.20132571,NA,NA,NA,1132466.59795256,1012895.10876543,1266153.4095484,NA,NA,NA,4663941.68585997,4214748.17014894,5161008.7177127
"Fraser","Sockeye",1965,852269,986123.109817568,3095841,2896410.34439139,NA,NA,NA,1143535.70556408,1022290.69687745,1279160.53026225,NA,NA,NA,4663104.77592557,4212104.30051398,5162394.99306951
"Fraser","Sockeye",1966,1919286,1028180.31946259,5307168,3225727.18239402,NA,NA,NA,1154713.00633867,1031697.85394971,1292395.94897198,NA,NA,NA,4662268.01616851,4209182.22134599,5164124.97999124
"Fraser","Sockeye",1967,1353640,985846.607051825,6491766,3655459.90989971,NA,NA,NA,1165999.55779254,1041116.44688746,1305862.5409645,NA,NA,NA,4661431.4065618,4205986.71238828,5166193.86696597
"Fraser","Sockeye",1968,626706,1085352.62053282,2894618,4191784.04925392,NA,NA,NA,1177396.42777839,1050546.48960991,1319563.06727564,NA,NA,NA,4660594.94707852,4202523.02839075,5168596.36794218
"Fraser","Sockeye",1969,1001140,1129927.0079279,4763179,4668511.83775098,NA,NA,NA,1188904.69458648,1059988.13740707,1333500.18073547,NA,NA,NA,4659758.63769172,4198796.85340092,5171326.7680372
"Fraser","Sockeye",1970,1943221,1133433.42109949,5986703,4811269.49440487,NA,NA,NA,1200525.44704665,1069441.68023521,1347676.43308007,NA,NA,NA,4658922.47837447,4194814.25327211,5174378.97102877
"Fraser","Sockeye",1971,759846,981073.659316844,7611882,5006589.46661194,NA,NA,NA,1212259.7846313,1078907.53513444,1362094.28294632,NA,NA,NA,4658086.46909984,4190581.62722725,5177746.5477907
"Fraser","Sockeye",1972,830128,1052499.54723402,3658391,5308437.35525363,NA,NA,NA,1224108.81755947,1088386.23795499,1376756.10456297,NA,NA,NA,4657250.60984092,4186105.6592703,5181422.78488128
"Fraser","Sockeye",1973,1181093,1096905.56035241,6686591,5778214.51332674,NA,NA,NA,1236073.66690184,1097878.43457683,1391664.19695372,NA,NA,NA,4656414.90057077,4181393.27017092,5185400.73255802
"Fraser","Sockeye",1974,1757489,1069699.62393326,8501963,6307779.96000808,NA,NA,NA,1248155.46468681,1107384.87179947,1406820.79347538,NA,NA,NA,4655579.34126249,4176451.5706684,5189673.25157353
"Fraser","Sockeye",1975,990729,1143060.36552827,3635378,5243737.18799255,NA,NA,NA,1260355.35400761,1116906.38806704,1422228.07152599,NA,NA,NA,4654743.93188915,4171287.81645124,5194233.05819544
"Fraser","Sockeye",1976,823453,1140755.58745424,4307980,5462441.59683182,NA,NA,NA,1272674.48913043,1126443.90417901,1437888.16227284,NA,NA,NA,4653908.67242388,4165909.36537451,5199072.76698879
"Fraser","Sockeye",1977,1113453,1124060.15436064,6185895,5357180.172224,NA,NA,NA,1285114.03560366,1135998.41411948,1453803.16026728,NA,NA,NA,4653073.56283974,4160323.63728142,5204184.930994
"Fraser","Sockeye",1978,2514318,1229338.40766938,9499764,5507882.33950943,NA,NA,NA,1297675.17036815,1145570.97611978,1469975.13283187,NA,NA,NA,4652238.60310987,4154538.07670318,5209562.07902678
"Fraser","Sockeye",1979,1407828,1342208.95094354,6612257,6396386.40650458,NA,NA,NA,1310359.08186856,1155162.70404984,1486406.12912424,NA,NA,NA,4651403.79320736,4148560.11862302,5215196.74991356
"Fraser","Sockeye",1980,848320,1352229.33489188,3246521,5959650.9759758,NA,NA,NA,1323166.97016579,1164774.75921544,1503098.18880089,NA,NA,NA,4650569.13310533,4142397.15741112,5221081.52355648
"Fraser","Sockeye",1981,1451249,1444833.70364801,8154973,6385954.53261775,NA,NA,NA,1336100.04705057,1174408.34262044,1520053.35022173,NA,NA,NA,4649734.6227769,4136056.51896464,5227209.04879275
"Fraser","Sockeye",1982,4023350,1625023.95037927,14069680,7044800.07834928,NA,NA,NA,1349159.53615806,1184064.68773627,1537273.65815309,NA,NA,NA,4648900.26219519,4129545.43602707,5233572.06807517
"Fraser","Sockeye",1983,975901,1482770.05816458,5353049,6682385.81372959,NA,NA,NA,1362346.67308363,1193745.05380645,1554761.17094174,NA,NA,NA,4648066.05133333,4122871.02660813,5240163.4390517
"Fraser","Sockeye",1984,931671,1517922.24445925,6064020,7812088.38870258,NA,NA,NA,1375662.70549979,1203450.7197001,1572517.96714584,NA,NA,NA,4647231.99016447,4116040.27538492,5246976.15316418
"Fraser","Sockeye",1985,2141613,1673012.90282618,13777173,8906386.63687625,NA,NA,NA,1389108.8932742,1213182.97831728,1590546.15162003,NA,NA,NA,4646398.07866172,4109060.01793197,5254003.35141776
"Fraser","Sockeye",1986,3717444,1640262.8379197,16894301,9323211.71245902,NA,NA,NA,1402686.50858892,1222943.13153944,1608847.86106174,NA,NA,NA,4645564.31679825,4101936.9276043,5261238.33749767
"Fraser","Sockeye",1987,1914743,1941286.46635473,7698932,10209932.3034709,NA,NA,NA,1416396.8360607,1232732.48571018,1627425.26903314,NA,NA,NA,4644730.70454718,4094677.50488161,5268674.58842455
"Fraser","Sockeye",1988,1418275,2156324.38415941,3980429,9189992.91979459,NA,NA,NA,1430241.17286261,1242552.34762568,1646280.59047992,NA,NA,NA,4643897.2418817,4087288.06897235,5276305.76295021
"Fraser","Sockeye",1989,3111718,2367439.57557644,18792065,9931589.83454155,NA,NA,NA,1444220.82884669,1252404.02100929,1665416.08577217,NA,NA,NA,4643063.92877493,4079774.75147273,5284125.70789816
"Fraser","Sockeye",1990,6084832,2677811.13058779,22001370,10609530.1069898,NA,NA,NA,1458337.12666792,1262288.80344147,1684834.06429632,NA,NA,NA,4642230.76520006,4072143.49187686,5292128.46265331
"Fraser","Sockeye",1991,3331509,3075477.59322001,11606694,11756164.7133522,NA,NA,NA,1472591.40190936,1272207.98371435,1704536.88762911,NA,NA,NA,4641397.75113024,4064400.03473884,5300308.26199939
"Fraser","Sockeye",1992,1120656,2899616.32194007,6445986,13261893.3546122,NA,NA,NA,1486985.0032085,1282162.83957855,1724526.97232576,NA,NA,NA,4640564.88653866,4056549.928296,5308659.53749558
"Fraser","Sockeye",1993,6228096,3448889.67453358,24273001,14138156.124187,NA,NA,NA,1501519.29238487,1292154.63585005,1744806.79235484,NA,NA,NA,4639732.17139848,4048598.52437149,5317176.91757347
"Fraser","Sockeye",1994,3103636,2914639.52109918,17305645,13314574.4262044,NA,NA,NA,1516195.64456888,1302184.62284492,1765378.88121214,NA,NA,NA,4638899.6056829,4040550.97938662,5325855.22652452
"Fraser","Sockeye",1995,1757009,2483808.44028859,3976537,10186533.3893232,NA,NA,NA,1531015.4483319,1312254.03511052,1786245.83374477,NA,NA,NA,4638067.18936509,4032412.2563255,5334689.48253502
"Fraser","Sockeye",1996,2056236,2890801.40763734,4662914,9394386.52739202,NA,NA,NA,1545980.10581771,1322364.0904232,1807410.30771581,NA,NA,NA,4637234.92241825,4024187.12750717,5343674.89491381
"Fraser","Sockeye",1997,4262269,2629297.00615445,16557244,8537575.72737889,NA,NA,NA,1561091.03287507,1332515.98902391,1828875.02513804,NA,NA,NA,4636402.80481557,4015880.17803352,5352806.86064391
"Fraser","Sockeye",1998,4427679,2873531.64059912,10869581,7600476.52650784,NA,NA,NA,1576349.65919174,1342710.9130649,1850642.77340375,NA,NA,NA,4635570.83653027,4007495.80979427,5362080.96037736
"Fraser","Sockeye",1999,1867769,2917784.93563672,3644642,7436666.12698899,NA,NA,NA,1591757.42842971,1352950.02624243,1872716.40623566,NA,NA,NA,4634739.01753552,3999038.24592216,5371492.95397968
"Fraser","Sockeye",2000,2354260,3018204.37300479,5225193,7651375.51258714,NA,NA,NA,1607315.79836183,1363234.47359253,1895098.84448222,NA,NA,NA,4633907.34780457,3990511.53560374,5381038.77571888
"Fraser","Sockeye",2001,5278817,3183996.50073006,7206916,6214838.81677252,NA,NA,NA,1623026.24100969,1373565.38142841,1917793.07677852,NA,NA,NA,4633075.82731061,3981919.55916177,5390714.52918265
"Fraser","Sockeye",2002,10131025,3915992.90682065,15391037,6779437.15673302,NA,NA,NA,1638890.24278293,1383943.85740035,1940802.16009232,NA,NA,NA,4632244.45602688,3973266.03333602,5400516.48199744
"Fraser","Sockeye",2003,1987715,3977403.34334989,4861713,7285800.07328614,NA,NA,NA,1654909.30461983,1394370.9906604,1964129.22017273,NA,NA,NA,4631413.23392658,3964554.51669825,5410441.06041307
"Fraser","Sockeye",2004,525309,2733630.05383746,4257331,6922070.52893387,NA,NA,NA,1671084.94212936,1404847.85211626,1987777.45191755,NA,NA,NA,4630582.16098297,3955788.41514633,5420484.84380845
"Fraser","Sockeye",2005,3360632,2441804.15593568,6958782,6861703.73582778,NA,NA,NA,1687418.68573456,1415375.49475997,2011750.11967339,NA,NA,NA,4629751.23716926,3946970.98742979,5430644.55916566
"Fraser","Sockeye",2006,4662857,2011224.29312743,13038063,6582915.20702129,NA,NA,NA,1703912.08081733,1425954.95405902,2036050.55748141,NA,NA,NA,4628920.46245871,3938105.3506668,5440917.07555283
"Fraser","Sockeye",2007,888896,1644692.51518655,1579386,4969846.81954205,NA,NA,NA,1720566.68786466,1436587.24839841,2060682.16927997,NA,NA,NA,4628089.83682454,3929194.48581829,5451299.39864961
"Fraser","Sockeye",2008,817020,1836704.02128604,1719263,3961815.33285013,NA,NA,NA,1737384.08261626,1447273.37956393,2085648.42907413,NA,NA,NA,4627259.36024002,3920241.24309117,5461788.66534387
"Fraser","Sockeye",2009,1103321,1390302.83706028,1669612,2772776.15413023,NA,NA,NA,1754365.85621362,1458014.33325796,2110952.88108091,NA,NA,NA,4626429.0326784,3911248.3472471,5472382.1384225
"Fraser","Sockeye",2010,13142562,1801425.86161024,28215074,3363038.50677477,NA,NA,NA,1771513.61535063,1468811.07963997,2136599.139858,NA,NA,NA,4625598.85411293,3902218.40279803,5483077.20137579
"Fraser","Sockeye",2011,2586342,2352746.53563801,5128780,4514537.72112034,NA,NA,NA,1788828.9824255,1479664.57388532,2162590.89042262,NA,NA,NA,4624768.82451689,3893153.89907324,5493871.35332997
"Fraser","Sockeye",2012,925467,2427209.17353318,2065952,4726697.00356712,NA,NA,NA,1806313.59569433,1490575.75675645,2188931.88836646,NA,NA,NA,4623938.94386353,3884057.21514647,5504762.20411998
"Fraser","Sockeye",2013,2572096,2999186.87378923,4328793,5997849.69772292,2451734.88694821,1865799.12279321,3221677.98368353,1823969.10942606,1501545.55518159,2215625.95997173,5339968.45475076,4167756.77428992,6841873.13272174,4623109.21212614,3874930.62461389,5515747.46951121
"Fraser","Sockeye",2014,5890523,2453985.44309177,18892957,5425631.12772887,2175105.45679837,1718907.63956561,2752378.102985,1841797.19405904,1512574.88283664,2242677.00233265,4586555.62466894,3704382.46169286,5678812.24892985,4622279.62927798,3865776.30021686,5526824.96657647
"Fraser","Sockeye",2015,1192968,2022356.39727972,2011990,4293912.60873408,1929688.14588393,1577966.11202134,2359807.54719441,1859799.53635901,1523664.64072676,2270088.98348613,3939441.34247965,3281930.97327455,4728679.00550437,4621450.19529235,3856596.3183052,5537992.60923256
"Fraser","Sockeye",2016,487032,1722490.49521342,836117,3424837.01566694,1711961.2884637,1440387.22426099,2034738.57851106,1877977.83957874,1534815.71776448,2297865.94255483,3383628.0121334,2892726.82047966,3957836.06092311,4620620.91014253,3847392.66313841,5549248.40393872
"Fraser","Sockeye",2017,955791,1344855.97100718,1296257,2533500.43563632,1518800.56860472,1303188.81746906,1770085.14520099,1896333.82361917,1546028.99134183,2326011.98990517,2906234.0390852,2529230.31798507,3339433.43549123,4619791.77380181,3838167.23102419,5560590.44555799
"Fraser","Sockeye",2018,4102178,1228544.62698756,11032787,2214712.24959412,1347434.18717375,1164417.1323322,1559216.91492823,1914869.22519211,1557305.32789441,2354531.30732271,2496195.28495748,2186475.03269636,2849788.26991678,4618962.78624349,3828921.83429455,5572016.9133808
"Fraser","Sockeye",2019,304568,873282.603627468,581128,1623599.11122132,1195403.0873405,1025701.44362092,1393181.75879582,1933585.79798459,1568645.58345549,2383428.14820655,2144008.64377919,1865882.64776339,2463591.73236858,4618133.94744088,3819658.2051209,5583526.06730969
"Fraser","Sockeye",2020,273843,756207.268266473,396164,1347040.93909732,1060525.66784023,892290.98417801,1260479.72252468,1952485.31282475,1580050.60419907,2412706.83778432,1841511.7968938,1574342.84915548,2154019.81843926,4617305.25736727,3810377.99917064,5595116.2442025
"Fraser","Sockeye",2021,1905754,898600.844689328,2459134,1580896.96057675,940866.477641616,769375.829365048,1150581.67278313,1971569.5578494,1591521.22697033,2442371.77334923,1581694.04211053,1317702.23637318,1898574.63529374,4616476.71599599,3801082.79910813,5606785.8543712
"Fraser","Sockeye",2022,3509983,864250.123967256,6650960,1393007.13245535,834708.442797539,659640.07154234,1056239.93225337,1990840.3386732,1603058.27980301,2472427.42451976,1358533.81285302,1097234.88425211,1682059.28115654,4615648.32330034,3791774.11794371,5618533.37823261
"Fraser","Sockeye",2023,NA,1223557.8436962,1667017,1812885.58515664,740528.226942405,563550.701826734,973083.793740116,2010299.4785595,1614662.58242285,2502878.33352308,1166859.1216303,910714.183056655,1495046.67332839,4614820.07925366,3782453.40223492,5630357.36310707
"Fraser","Steelhead",1972,960,960.01,NA,NA,NA,NA,NA,2181.065252097,1564.42518307762,3040.76262985401,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1973,1435,1173.72226276066,NA,NA,NA,NA,NA,2156.03313638796,1562.035909631,2975.91038499301,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1974,677,977.031552922647,NA,NA,NA,NA,NA,2131.28831461305,1559.46915223386,2912.77956572553,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1975,581,857.98035464024,NA,NA,NA,NA,NA,2106.82748949586,1556.70805491242,2851.35164328879,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1976,1022,888.531653842374,NA,NA,NA,NA,NA,2082.64740160287,1553.73383748852,2791.61082467912,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1977,494,777.973673474377,NA,NA,NA,NA,NA,2058.74482890912,1550.5255694128,2733.54426019892,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1978,2818,890.394402762137,NA,NA,NA,NA,NA,2035.11658636887,1547.05992555656,2677.14226947202,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1979,2381,1145.02679131611,NA,NA,NA,NA,NA,2011.75952549121,1543.31092745995,2622.39858242024,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1980,1845,1442.70877007517,NA,NA,NA,NA,NA,1988.67053392049,1539.24967645712,2569.310588771,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1981,1833,1621.51365260099,NA,NA,NA,NA,NA,1965.8465350216,1534.84408923565,2517.87958552909,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1982,2126,2171.13346871866,NA,NA,NA,NA,NA,1943.28448747004,1530.0586520608,2468.11100617313,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1983,4388,2372.2012910414,NA,NA,NA,NA,NA,1920.9813848466,1524.8542174053,2420.01460782681,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1984,2253,2346.12916289181,NA,NA,NA,NA,NA,1898.9342552368,1519.1878762587,2373.60458312248,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1985,6659,3032.73250762588,NA,NA,NA,NA,NA,1877.14016083488,1513.01295084076,2328.89955202376,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1986,4322,3600.29670569845,NA,NA,NA,NA,NA,1855.59619755229,1506.27916514811,2285.92237616986,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1987,4008,4087.0597964176,NA,NA,NA,NA,NA,1834.29949463076,1498.93306312494,2244.69972594247,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1988,3842,3979.87258322189,NA,NA,NA,NA,NA,1813.24721425974,1490.91875331475,2205.26132139046,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1989,2280,3989.36611679211,NA,NA,NA,NA,NA,1792.43655119828,1482.17905997588,2167.63876702176,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1990,1603,3000.6076186819,NA,NA,NA,NA,NA,1771.86473240121,1472.65714756653,2131.86391354909,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1991,1666,2479.74814995047,NA,NA,NA,NA,NA,1751.52901664966,1462.29865127552,2097.96671390603,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1992,1442,2021.22876413948,NA,NA,NA,NA,NA,1731.42669418573,1451.05428554198,2065.97260158273,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1993,4506,2086.71050367989,NA,NA,NA,NA,NA,1711.55508635148,1438.88281526602,2035.89950657242,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1994,3577,2283.38362697203,NA,NA,NA,NA,NA,1691.91154523195,1425.75417035215,2007.75472827978,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1995,3420,2657.03399819054,NA,NA,NA,NA,NA,1672.49345330233,1411.65238537566,1981.53198359437,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1996,1538,2614.88998994886,NA,NA,NA,NA,NA,1653.2982230792,1396.57798452453,1957.20900996976,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1997,4373,3264.4939059725,NA,NA,NA,NA,NA,1634.32329677569,1380.54943990776,1934.74609541127,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1998,2142,2813.33682412474,NA,NA,NA,NA,NA,1615.56614596072,1363.60342647353,1914.08581212233,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",1999,3264,2762.28188956659,NA,NA,NA,NA,NA,1597.02427122203,1345.79376874945,1895.15405859118,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2000,2239,2537.89545228764,NA,NA,NA,NA,NA,1578.69520183314,1327.18918285178,1877.86230666508,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2001,3068,2913.75646303009,NA,NA,NA,NA,NA,1560.57649542415,1307.87010458231,1862.11076278718,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2002,4274,2900.4425156835,NA,NA,NA,NA,NA,1542.66573765626,1287.92501071931,1847.7920362843,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2003,2397,2966.42882741467,NA,NA,NA,NA,NA,1524.96054190007,1267.44666267084,1834.7948855313,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2004,1204,2430.0189232243,NA,NA,NA,NA,NA,1507.45854891758,1246.52863918311,1823.00767529408,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2005,2824,2545.49175681883,NA,NA,NA,NA,NA,1490.15742654776,1225.26241053033,1812.32129281947,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2006,2212,2384.28275705914,NA,NA,NA,NA,NA,1473.05486939585,1203.73507924838,1802.63139760428,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2007,1114,1822.08431278095,NA,NA,NA,NA,NA,1456.14859852613,1182.02780228413,1793.8399899666,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2008,1318,1616.65831746843,NA,NA,1822.10429598533,1346.3226638751,2466.02404797384,1439.43636115825,1160.21483200002,1785.85636097477,NA,NA,NA,NA,NA,NA
"Fraser","Steelhead",2009,1040,1570.0002632161,NA,NA,1633.63457094736,1247.33473087097,2139.57155633025,1422.91593036707,1138.36307096343,1778.5975287997,NA,NA,NA,NA,NA,NA
