"species","location","locationtype","parameter","year","datavalue"
"Pink (odd)","Nass","Assessment Region","reg_runsize_raw","2017","1713019"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1955","3.3179247831"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1957","2.8567258654"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1959","15.124290736"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1961","20.126560018"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1963","12.560486466"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1965","22.475190502"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1967","6.1062398283"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1969","3.9795214748"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1971","11.109113445"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1973","5.4398991001"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1975","10.826858378"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1977","21.882850701"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1979","4.1576494719"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1981","17.771402706"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1983","93.994351877"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1985","50.067202149"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1987","37.649610898"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1989","73.989384236"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1991","100"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1993","56.988781713"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1995","48.400987727"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1997","21.412979563"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","1999","66.327281715"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","2001","63.025674001"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","2003","65.928903511"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","2005","77.4339476"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","2007","54.02451428"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","2009","45.265239991"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","2011","7.2643890859"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","2013","53.916217293"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","2015","29.759371587"
"Pink (odd)","Nass","Assessment Region","reg_runsize_relative","2017","51.761941224"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1955","529915.33333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1957","892008.33333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1959","915215"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1961","945737"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1963","1131210.3333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1965","1515382.3333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1967","790018.33333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1969","1018940.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1971","1043796"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1973","1219356"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1975","1843918.3333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1977","1265868.3333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1979","559973.66667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1981","1851108.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1983","4381804.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1985","2547350"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1987","3350672.3333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1989","4571214.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1991","10584175.333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1993","1269255.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1995","3563531.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1997","562099"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","1999","1566439.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","2001","1506983"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","2003","2014729.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","2005","1803367.3333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","2007","1093460.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","2009","2934936.6667"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","2011","343584"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","2013","1245491"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","2015","328017.33333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_raw","2017","433776.33333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1955","9.3016229538"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1957","9.3409281313"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1959","11.403679335"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1961","13.625536997"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1963","10.977839104"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1965","13.134007547"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1967","6.4960229657"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1969","8.3203413356"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1971","12.535971468"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1973","9.5042555339"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1975","14.510319579"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1977","12.075995916"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1979","5.2100501866"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1981","15.77571186"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1983","46.365346368"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1985","30.568613333"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1987","27.210805971"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1989","60.329678654"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1991","98.260655261"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1993","14.983367705"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1995","34.778612788"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1997","7.4597645642"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","1999","35.477992727"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","2001","27.309113659"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","2003","35.106880279"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","2005","43.033248328"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","2007","28.345775796"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","2009","32.919124906"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","2011","5.5742787462"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","2013","25.213818854"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","2015","5.6742721434"
"Pink (odd)","Skeena","Assessment Region","reg_runsize_relative","2017","6.2014682847"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1959","491369.2"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1961","584215"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1963","763118.6"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1965","208225.8"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1967","217874"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1969","65910.4"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1971","255394"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1973","416224.8"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1975","449159.8"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1977","135460.4"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1979","136499.8"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1981","345967.8"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1983","522733.6"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1985","355868.2"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1987","195864.2"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1989","375160.4"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1991","309654.8"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1993","387250.4"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1995","173054.2"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1997","190641"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","1999","291900"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2001","587958.4"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2003","240352.2"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2005","252408.2"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2007","249123.6"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2009","880957.6"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2011","404051.4"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2013","1120279.8"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2015","954448.6"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2017","198249.8"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_raw","2019","372329.4"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1959","35.516245544"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1961","34.421293895"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1963","43.628067021"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1965","18.527116262"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1967","11.848510013"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1969","3.3349755465"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1971","14.465168247"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1973","24.224908602"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1975","22.98471562"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1977","6.242642953"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1979","5.8005800584"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1981","15.033447067"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1983","26.287990076"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1985","24.949776588"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1987","10.686654151"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1989","21.77545816"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1991","13.280503235"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1993","25.594478114"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1995","7.6176652804"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1997","7.3284371148"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","1999","10.587126113"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2001","24.589135865"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2003","11.072060634"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2005","15.379948653"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2007","18.285207079"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2009","59.790544178"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2011","18.713470726"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2013","55.965687568"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2015","38.263209259"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2017","7.8165121622"
"Pink (odd)","Vancouver Island & Mainland Inlets","Assessment Region","reg_runsize_relative","2019","13.294195958"
"Sockeye (lake and river)","Central Coast","Assessment Region","reg_runsize_raw","1954","77671.266667"
"Sockeye (lake and river)","Central Coast","Assessment Region","reg_runsize_raw","1955","82640.125"
"Sockeye (lake and river)","Central Coast","Assessment Region","reg_runsize_raw","1956","118879.5625"
