"region","species","year","spawners","smoothedSpawners","expansion_factor1","expansion_factor2"
"Vancouver Island & Mainland Inlets","Chinook",1953,177104.511739065,509258.578053765,1.10126826032843,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1954,150710.287568995,375612.026673282,1.06765236443648,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1955,148558.742913148,241902.782621502,1.06747677055129,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1956,112498.151015613,145329.584189076,1.06747677055129,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1957,173098.161094071,144500.629239482,1.02750772234747,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1958,84826.2323334367,125160.289224887,1.02588036174298,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1959,90562.1834774147,110593.276609419,1.02357012587824,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1960,85565.8213050634,103280.292688427,1.02292615461517,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1961,69089.129727608,82091.232670182,1.06822012502827,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1962,92241.9002384677,83829.3874768879,1.06741998307939,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1963,95231.8757540257,84889.7307861792,1.06454031636479,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1964,136262.234870738,95361.6929302408,1.0606505199882,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1965,110569.049237474,107258.054593794,1.06112905441278,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1966,99980.4726220051,109440.142963023,1.06005462661807,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1967,69781.883429996,101255.060805647,1.05410604470843,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1968,84714.9588342258,89911.0124142186,1.05718502147005,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1969,56596.3326371222,76050.4112238936,1.05756037412931,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1970,88422.2495517073,73750.1928493547,1.05410604470843,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1971,61885.7021500901,71569.0198036427,1.01867611160995,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1972,84420.4957924654,71506.7463948589,1.01867611160995,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1973,100256.546589439,82495.0956507917,1.05549115071,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1974,67244.8527284488,77037.5570265592,1.01683760149902,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1975,57290.7637481222,75565.9374588243,1.01867611160995,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1976,57576.2711145892,68671.2548692503,1.01877470526751,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1977,38276.4441253413,53979.6040517361,1.07037840809416,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1978,56535.4865733983,51688.653218968,1.04462235834768,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1979,56168.1029381059,51433.5501975334,1.03772119549326,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1980,44789.1706701774,48303.5304589739,1.05254392288408,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1981,45678.0891404963,50486.2321222058,1.02641868003209,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1982,50363.0060946791,49047.9191590931,1.15227565937484,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1983,40650.8350145979,45239.2624695642,1.04579108649505,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1984,55325.096206084,47692.7983586734,1.02863717946274,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1985,83830.5481591266,55510.6611345819,1.02485969545787,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1986,58754.8390933037,57691.1769439288,1.04646166709921,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1987,49993.1985712064,60753.2845120563,1.12971042559051,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1988,103182.423221851,70997.106367028,1.05636583927226,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1989,126711.677568026,78721.6579566475,1.03329369620881,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1990,132212.206073124,96416.4661820298,1.11020712295699,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1991,115182.998715402,118787.454005887,1.0223820276603,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1992,163077.871928419,133188.860171647,1.03322957037621,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1993,113511.500078356,129575.74300674,1.02292615461517,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1994,120418.474735366,126584.083151134,1.02497589301721,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1995,120206.922248559,127942.365063381,1.01111340330304,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1996,137545.203371339,122610.306512304,1.01111340330304,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1997,163066.125921301,134232.584070724,1.0183501980158,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1998,202404.029602851,152840.855133829,1.02028271572033,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",1999,148798.725545597,161215.536294712,1.04625441390702,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2000,116688.788550287,154722.264344002,1.04949813080487,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2001,137619.457238525,148296.818667794,1.00829840433931,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2002,180614.215907123,144133.531722007,1.04601665934693,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2003,206223.552949014,156386.691435506,1.07289092568776,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2004,208876.891220739,180890.228637046,1.16435098308425,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2005,86273.2969225623,160958.622343775,1.10297436791668,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2006,147666.890562163,153054.832430228,1.13490946551031,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2007,73304.7672635743,118180.421557279,1.11635828846554,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2008,82972.7650829501,93822.4623753073,1.13248006013591,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2009,98853.8446684666,97070.2435592768,1.10451920652846,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2010,93046.6588938167,86484.9487925969,1.09989219138848,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2011,120379.27445904,97902.8666025865,1.07912778799089,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2012,67562.5084643828,93001.0728956212,1.09475230327911,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2013,224652.964910301,114187.247998597,1.09113975991962,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2014,108421.699713468,118637.357102299,1.13818372823202,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2015,214326.935805199,137041.695038119,1.11990980263547,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2016,198566.586045276,179433.208319881,1.10434030907853,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2017,148311.803418618,161740.474473323,1.14217493222198,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2018,154048.298423862,176585.031168063,1.11899605831693,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2019,140743.283651044,158961.377450502,1.09337550919045,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2020,140234.410925004,145723.208135821,1.0870849724642,1.96287908505919
"Vancouver Island & Mainland Inlets","Chinook",2021,149918.384071868,146116.250070539,1.10286601321377,1.96287908505919
"Vancouver Island & Mainland Inlets","Chum",1950,895224.584083013,895224.584083013,36.1078523392932,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1951,1312327.9366121,1083894.93551455,39.0627895755286,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1952,2438030.26523199,1420161.7854741,36.1078523392932,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1953,1236488.29173919,1371831.80911738,1.01211935352395,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1954,1575821.91645677,1580136.67381814,1.00780752290856,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1955,674919.134947918,1338125.95511093,1.00191267063511,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1956,666428.142321802,967554.759448012,1.00135662531037,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1957,1016617.65046321,921334.773620259,1.00082224287187,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1958,1265780.00644762,872228.426869322,1.00082224287187,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1959,835320.755750312,919984.73134965,1.00661139798208,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1960,819772.581821479,968870.281104158,1.00371179379192,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1961,593477.215577006,846890.450612977,1.00375662833338,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1962,700424.082240599,730428.895541849,1.00086681963398,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1963,606558.649797848,674268.432054732,1.00292509529897,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1964,793868.194270329,668877.490106943,1.00241358690473,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1965,470342.902297024,631101.506455454,1.00408860516367,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1966,847102.886108831,661824.727895735,1.00455972955235,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1967,888845.905737324,728167.696846663,1.00086681963398,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1968,1647200.98056892,873938.669424919,1.00086681963398,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1969,1085453.59844109,1077159.76559089,1.00086681963398,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1970,1210247.99477409,1177645.76797763,1.00329085108563,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1971,737495.613430703,1123952.39486996,1.00082224287187,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1972,2040531.28744967,1185760.7852959,1.00119625194001,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1973,1992491.22495652,1380204.28762628,1.00119625194001,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1974,1345947.77889349,1417365.41641834,1.00086681963398,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1975,811085.287381095,1451471.79934482,1.00086681963398,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1976,1037808.62015278,1225750.57658832,1.0140682004048,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1977,1230705.61199407,1086654.66082985,1.00722027607055,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1978,1712481.50567302,1154093.4256395,1.00236347110165,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1979,741252.605851045,1128407.31910694,1.00475449797108,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1980,1512529.85018832,1239831.21010421,1.01969146335288,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1981,1521229.01826135,1307292.19908088,1.00709052550645,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1982,1793173.11294223,1322427.13433192,1.00780581391553,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1983,1142839.46908879,1473589.44182356,1.00556400487825,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1984,1402931.53820701,1446137.64706329,1.00970121112938,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1985,2241598.21111834,1593310.5240063,1.00366961976827,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1986,2162554.19511706,1669692.97570294,1.01007537134358,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1987,1409310.46471709,1759510.981141,1.06403898058153,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1988,1993042.3016811,1920931.99926628,1.00059909219943,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1989,877161.305685336,1519296.07078437,1.00731510921011,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1990,1630264.55352726,1415680.29181269,1.25910469325706,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1991,1955072.36725814,1536399.74468004,1.07327475202966,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1992,2513836.70393392,1628206.04545639,1.00553000817823,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1993,2593690.90629008,2135104.08483061,1.01078017233842,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1994,2366937.37247258,2343695.69176838,1.0522003284542,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1995,978263.906530267,1971171.99283378,1.04044892513621,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1996,1393165.7544833,1700751.84900704,1.00952430814554,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1997,1966002.39754724,1586928.67511305,1.00978573128231,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1998,3118881.90187316,1700240.85871847,1.01722471363762,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",1999,1194715.08258001,1787362.02943535,1.01073829547296,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2000,484404.524673862,1372504.81823908,1.01746718089385,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2001,2135007.22406365,1401095.39014689,1.0269705067708,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2002,2101132.24616116,1269349.7990125,1.01485129514744,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2003,1855241.59963434,1416985.31823804,1.3006798053916,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2004,2272188.42419246,2085328.06623374,1.39946665366398,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2005,1750243.45802632,1984262.69230538,1.31103818820415,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2006,1391427.84915081,1789991.5994609,1.15144092399832,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2007,1406119.88218768,1670153.7831835,1.18743376757176,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2008,970638.949234043,1350236.37785386,1.22762920658917,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2009,1034174.69253182,1183814.52744452,1.2319334151112,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2010,692082.591266417,994163.864749134,1.09099201395647,1.46704568255384
"Vancouver Island & Mainland Inlets","Chum",2011,2056370.43159811,1093270.73764688,1.17362407033256,1.46704568255384
